41
35
2
45
17
1
67
9
37
1
25
18
17
54
59
48
65
62
38
1
2
23
19
1
58
1
1
47
41
40
1
31
2
46
2
2
2
2
1
1
24
7
40
1
1
1
41
1
2
1
8
1
2
2
1
2
2
31
1
3
21
1
4
1
4
2
2
41
15
1
1
1
2
9
6
1
1
2
1
47
2
1
16
1
1
1
1
1
1
1
1
2
2
1
1
1
2
2
2
2
1
1
1
28
1
2
1
36
38
1
8
2
2
1
17
1
1
1
1
1
1
1
1
1
1
1
24
1
23
1
1
3
1
1
1
1
1
2
2
14
12
6
38
18
12
1
5
1
2
1
7
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
